,caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn,month,year
0,1925-12-31,,,,,15236829.5,89.0,,,12.46,,12,1925
1,1926-01-30,-0.001783081,-0.003979716,0.006457145,0.003249569,15277664.0,89.0,15236829.5,79.0,12.74,0.02247191,1,1926
2,1926-02-27,-0.03329646,-0.03787568,-0.03997914,-0.04245058,14712894.9,89.0,15277664.0,81.0,12.18,-0.04395605,2,1926
3,1926-03-31,-0.0577079,-0.06200729,-0.06791501,-0.07327473,14012079.2,89.0,14712894.9,81.0,11.46,-0.0591133,3,1926
4,1926-04-30,0.03852234,0.03485585,0.03144085,0.02712134,14500482.2,89.0,14012079.2,82.0,11.72,0.02268761,4,1926
5,1926-05-28,0.01362326,0.009069733,0.01201107,0.009514593,14778795.5,89.0,14500482.2,82.0,11.81,0.007679181,5,1926
6,1926-06-30,0.05642665,0.05019601,0.05214161,0.04535276,15554633.5,89.0,14762818.0,83.0,12.32,0.04318374,6,1926
7,1926-07-31,0.04040314,0.0381681,0.03754694,0.03392965,16180459.2,89.0,15545083.5,82.0,12.88,0.04545455,7,1926
8,1926-08-31,0.02982192,0.02574676,0.01892423,0.01637997,16743393.6,89.0,16180459.2,83.0,13.1,0.01708074,8,1926
9,1926-09-30,0.01342017,0.009121955,0.01403687,0.008582386,16835120.4,89.0,16687393.6,83.0,13.4,0.02290076,9,1926
10,1926-10-30,-0.03017168,-0.03243385,-0.02589104,-0.02892275,16275309.3,89.0,16692236.8,81.0,12.98,-0.03134328,10,1926
11,1926-11-30,0.02693683,0.01936661,0.03650711,0.03333002,16907546.6,89.0,16217044.3,82.0,13.27,0.02234207,11,1926
12,1926-12-31,0.02604734,0.02032064,0.02120253,0.01431532,17028798.8,89.0,16907546.6,84.0,13.49,0.01657875,12,1926
13,1927-01-31,-0.002910215,-0.005578959,-0.00395484,-0.007715483,17018724.4,89.0,17028798.8,84.0,13.21,-0.02075612,1,1927
14,1927-02-28,0.04552164,0.04056635,0.04342826,0.04092246,17776303.5,89.0,17018724.4,85.0,13.84,0.04769114,2,1927
15,1927-03-31,0.007324372,0.002610089,-0.01005169,-0.01560073,17883291.6,89.0,17776303.5,85.0,13.93,0.00650289,3,1927
16,1927-04-30,0.01302062,0.01090655,0.006899801,0.003889602,18088304.2,89.0,17883291.6,85.0,14.17,0.017229,4,1927
17,1927-05-31,0.06235265,0.05709578,0.06440683,0.06141862,19323089.5,89.0,18076286.8,84.0,14.91,0.05222301,5,1927
18,1927-06-30,-0.02036983,-0.02570527,-0.02692043,-0.0326905,18855819.6,89.0,19323089.5,85.0,14.77,-0.009389671,6,1927
19,1927-07-30,0.08444999,0.08168719,0.06744362,0.06384782,20355724.1,89.0,18855819.6,86.0,15.73,0.06499662,7,1927
20,1927-08-31,0.03332036,0.02862443,0.02611497,0.0233855,21138727.1,89.0,20355724.1,86.0,16.43,0.04450095,8,1927
21,1927-09-30,0.05301614,0.04909533,0.05795908,0.05293503,22117908.2,89.0,21127204.6,86.0,17.14,0.04321363,9,1927
22,1927-10-31,-0.04680404,-0.04895959,-0.04527907,-0.04781725,21050088.1,89.0,22117908.2,86.0,16.23,-0.05309218,10,1927
23,1927-11-30,0.07054642,0.06427008,0.07805794,0.07536279,22421224.2,89.0,21050088.1,87.0,17.33,0.06777573,11,1927
24,1927-12-31,0.01929461,0.0144028,0.01980023,0.01390642,22880436.6,89.0,22421224.2,87.0,17.66,0.01904212,12,1927
25,1928-01-31,-0.00718228,-0.009199866,0.01145915,0.008765546,22716371.5,89.0,22880436.6,87.0,17.57,-0.005096263,1,1928
26,1928-02-29,-0.01254892,-0.01667942,-0.02150767,-0.02381549,22351074.6,89.0,22716371.5,87.0,17.26,-0.01764371,2,1928
27,1928-03-31,0.1057519,0.1016517,0.07528088,0.07058296,24631644.0,89.0,22351074.6,87.0,19.13,0.108343,3,1928
28,1928-04-30,0.03472506,0.03271499,0.04001562,0.03748632,25503612.1,89.0,24631644.0,87.0,19.75,0.03240983,4,1928
29,1928-05-31,0.01232466,0.00742204,0.01592431,0.0137335,25803556.0,89.0,25503612.1,87.0,20.0,0.01265823,5,1928
30,1928-06-30,-0.03433005,-0.03872493,-0.04857334,-0.0540464,24948490.4,89.0,25803556.0,87.0,19.19,-0.0405,6,1928
31,1928-07-31,0.01011716,0.008278435,0.007727386,0.005265756,25138229.9,89.0,24921400.4,86.0,19.43,0.01250651,7,1928
32,1928-08-31,0.07023013,0.06551433,0.06799314,0.06502237,26638717.0,89.0,24990547.4,86.0,20.87,0.0741122,8,1928
33,1928-09-29,0.02240854,0.01993694,0.02571677,0.02253805,27333943.1,89.0,26638717.0,86.0,21.37,0.02395783,9,1928
34,1928-10-31,0.01383858,0.01205504,0.006280661,0.003659781,27717369.8,89.0,27333943.1,86.0,21.68,0.01450632,10,1928
35,1928-11-30,0.1229746,0.1167039,0.1295369,0.1265399,31592727.5,89.0,28236557.8,87.0,24.28,0.1199262,11,1928
36,1928-12-31,0.006232344,0.002888041,0.02632193,0.0217011,32743322.2,89.0,31592727.5,88.0,24.35,0.002883031,12,1928
37,1929-01-31,0.05547319,0.05389204,0.07331088,0.07107962,34729364.2,89.0,32743322.2,88.0,25.74,0.05708419,1,1929
38,1929-02-28,-0.004874487,-0.008074565,-0.01124149,-0.01313232,33727242.9,89.0,34729364.2,88.0,25.59,-0.005827506,2,1929
39,1929-03-28,0.0001539046,-0.00321312,-0.01144848,-0.01510219,33687237.1,89.0,33715582.9,87.0,25.53,-0.002344666,3,1929
40,1929-04-30,0.0195591,0.01823356,0.01194951,0.009954008,34653311.4,89.0,33687237.1,87.0,25.94,0.01605954,4,1929
41,1929-05-31,-0.04128062,-0.04610062,-0.03398164,-0.03673382,33386954.9,89.0,34653311.4,88.0,24.83,-0.04279106,5,1929
42,1929-06-29,0.1122935,0.1095838,0.106753,0.1027373,37098108.7,89.0,33386954.9,88.0,27.62,0.1123641,6,1929
43,1929-07-31,0.05001359,0.04818597,0.05074487,0.04822922,38901636.6,90.0,37100758.3,89.0,28.88,0.04561912,7,1929
44,1929-08-30,0.09487135,0.09073252,0.07835916,0.07604105,43063051.8,90.0,39456798.4,88.0,31.71,0.09799169,8,1929
45,1929-09-30,-0.05094072,-0.05304575,-0.03072769,-0.03396967,41295181.5,90.0,43063051.8,88.0,30.16,-0.04888048,9,1929
46,1929-10-31,-0.1861502,-0.1881152,-0.175188,-0.1774888,33694827.5,90.0,41270476.5,88.0,24.15,-0.1992706,10,1929
47,1929-11-27,-0.125359,-0.1303739,-0.1169759,-0.1197918,29389144.8,90.0,33694827.5,88.0,20.92,-0.1337474,11,1929
48,1929-12-31,0.02775342,0.02357071,0.01506262,0.008734062,30598997.5,90.0,29389144.8,89.0,21.45,0.02533461,12,1929
49,1930-01-31,0.05963205,0.05703175,0.06585366,0.06266773,32286446.5,90.0,30468817.5,88.0,22.79,0.06247086,1,1930
50,1930-02-28,0.02604069,0.02151601,0.03740243,0.03476457,32783643.2,89.0,32105138.5,87.0,23.28,0.02150066,2,1930
51,1930-03-31,0.07234769,0.06935149,0.05320763,0.04935016,35280381.9,89.0,32783643.2,87.0,25.14,0.0798969,3,1930
52,1930-04-30,-0.01393782,-0.01586723,-0.02875773,-0.03127704,34720524.6,89.0,35280381.9,87.0,24.9,-0.00954654,4,1930
53,1930-05-29,-0.01114792,-0.0153038,-0.01556574,-0.01800137,34509386.8,89.0,34692568.4,86.0,24.49,-0.01646586,5,1930
54,1930-06-30,-0.1557148,-0.1591818,-0.1544916,-0.1601025,29191751.9,89.0,34509386.8,86.0,20.46,-0.164557,6,1930
55,1930-07-31,0.03871284,0.03639529,0.03546701,0.03128284,30253990.8,89.0,29191751.9,87.0,21.21,0.03665689,7,1930
56,1930-08-29,0.0112663,0.006691362,0.00196818,-0.000682662,30473904.1,89.0,30253990.8,87.0,21.37,0.007543611,8,1930
57,1930-09-30,-0.1235485,-0.1276348,-0.1290059,-0.1343589,26584345.2,89.0,30473904.1,87.0,18.59,-0.1300889,9,1930
58,1930-10-31,-0.08368026,-0.08639356,-0.08152123,-0.08499203,24303613.0,89.0,26584345.2,87.0,16.94,-0.0887574,10,1930
59,1930-11-29,-0.01973627,-0.02411288,-0.008595395,-0.01125545,23717582.8,89.0,24303613.0,87.0,16.57,-0.02184179,11,1930
60,1930-12-31,-0.07147905,-0.07770722,-0.092791,-0.1012884,22147658.8,89.0,23717582.8,87.0,15.34,-0.07423054,12,1930
61,1931-01-31,0.0595268,0.05672938,0.09762857,0.09204315,23418619.0,89.0,22147658.8,87.0,16.09,0.04889179,1,1931
62,1931-02-28,0.1109427,0.1052792,0.1133213,0.1106245,25887749.2,89.0,23418619.0,87.0,17.93,0.1143567,2,1931
63,1931-03-31,-0.06893873,-0.073451,-0.07870445,-0.08460323,23986683.4,89.0,25887749.2,87.0,16.69,-0.06915784,3,1931
64,1931-04-30,-0.09295526,-0.09546037,-0.1280643,-0.1319904,21696894.1,89.0,23986683.4,87.0,15.09,-0.09586579,4,1931
65,1931-05-29,-0.1376743,-0.1430196,-0.1501413,-0.1530934,18593106.9,89.0,21696894.1,87.0,13.02,-0.1371769,5,1931
66,1931-06-30,0.1464917,0.1397629,0.1905664,0.1828071,21201638.1,89.0,18593106.9,87.0,14.83,0.1390169,6,1931
67,1931-07-31,-0.07546486,-0.07857032,-0.08223671,-0.08718143,19535818.6,89.0,21201638.1,87.0,13.73,-0.07417397,7,1931
68,1931-08-31,0.007778557,0.002304088,-0.0144161,-0.01689429,19585992.4,89.0,19535818.6,87.0,13.86,0.009468318,8,1931
69,1931-09-30,-0.2874612,-0.2915241,-0.3100015,-0.3146862,13870981.2,89.0,19578642.4,86.0,9.71,-0.2994228,9,1931
70,1931-10-31,0.07673824,0.07283363,0.06601556,0.06076857,14885017.8,89.0,13870981.2,86.0,10.53,0.08444902,10,1931
71,1931-11-30,-0.1009092,-0.1093963,-0.1229502,-0.1264019,13376132.7,90.0,15003627.2,89.0,9.5,-0.09781577,11,1931
72,1931-12-31,-0.1375568,-0.1454713,-0.1891191,-0.1975418,11458492.5,90.0,13376132.7,89.0,8.12,-0.1452632,12,1931
73,1932-01-30,-0.01880263,-0.02106684,0.07131573,0.06704456,11230519.6,90.0,11458492.5,89.0,7.89,-0.02832512,1,1932
74,1932-02-29,0.05358103,0.04523329,0.04091929,0.0375491,11738513.0,90.0,11230519.6,89.0,8.29,0.05069708,2,1932
75,1932-03-31,-0.1189066,-0.1252455,-0.1636094,-0.1696295,10268327.4,90.0,11738513.0,89.0,7.31,-0.1182147,3,1932
76,1932-04-30,-0.2052949,-0.2076367,-0.1981788,-0.2012595,8136384.88,90.0,10268327.4,89.0,5.83,-0.2024624,4,1932
77,1932-05-31,-0.2321233,-0.2401228,-0.2994851,-0.3030143,6182653.0,90.0,8136384.88,89.0,4.47,-0.2332762,5,1932
78,1932-06-30,0.002767709,-0.006507285,0.03093342,0.02304753,6146081.56,90.0,6182653.0,89.0,4.43,-0.008948546,6,1932
79,1932-07-30,0.3918378,0.3900057,0.5512295,0.5489472,8541263.19,90.0,6146081.56,89.0,6.1,0.3769752,7,1932
80,1932-08-31,0.4019789,0.3941635,0.6804151,0.6776366,11907917.6,90.0,8541263.19,89.0,8.39,0.3754098,8,1932
81,1932-09-30,-0.02952643,-0.03411772,-0.06500483,-0.06917953,11499402.2,90.0,11905605.6,88.0,8.08,-0.03694875,9,1932
82,1932-10-31,-0.1420686,-0.1432626,-0.187556,-0.1889641,9852288.62,90.0,11502554.5,89.0,6.96,-0.1386139,10,1932
83,1932-11-30,-0.05222828,-0.05870184,-0.09492928,-0.09708636,9273941.12,90.0,9852288.62,89.0,6.55,-0.05890805,11,1932
84,1932-12-31,0.06156931,0.05374897,0.01987247,0.01451853,9751216.69,90.0,9273941.12,89.0,6.89,0.0519084,12,1932
85,1933-01-31,0.01393835,0.0125748,0.05662929,0.05507116,9871387.0,90.0,9751216.69,89.0,6.94,0.007256894,1,1933
86,1933-02-28,-0.1795577,-0.1860349,-0.1996942,-0.2020445,8035008.56,90.0,9871387.0,89.0,5.66,-0.184438,2,1933
87,1933-03-31,0.03862698,0.03258059,0.08364668,0.07935084,8313702.38,90.0,8051379.06,89.0,5.85,0.0335689,3,1933
88,1933-04-29,0.4143123,0.4122908,0.5524517,0.5507333,11739396.9,90.0,8313702.38,89.0,8.32,0.4222222,4,1933
89,1933-05-31,0.1748157,0.1701668,0.3152566,0.3135968,13737052.2,90.0,11739396.9,89.0,9.64,0.1586538,5,1933
90,1933-06-30,0.1374979,0.1339941,0.2021367,0.1993924,15579952.0,90.0,13737052.2,89.0,10.91,0.1317427,6,1933
91,1933-07-31,-0.08473554,-0.08547083,-0.09462865,-0.09546672,14279988.1,90.0,15579952.0,89.0,9.95,-0.08799267,7,1933
92,1933-08-31,0.1232718,0.1198073,0.1290746,0.1274927,15990834.2,90.0,14279988.1,89.0,11.09,0.1145729,8,1933
93,1933-09-30,-0.1180452,-0.1211124,-0.1446204,-0.1472504,14054138.8,90.0,15990834.2,89.0,9.83,-0.1136159,9,1933
94,1933-10-31,-0.09062295,-0.09158795,-0.1129227,-0.1140618,12765801.2,90.0,14054138.8,89.0,8.96,-0.08850458,10,1933
95,1933-11-29,0.108553,0.1020695,0.08761712,0.08494727,14068799.6,90.0,12765801.2,89.0,9.88,0.1026786,11,1933
96,1933-12-30,0.02669359,0.0244304,0.02831493,0.02621793,14350816.2,90.0,14068799.6,89.0,10.1,0.02226721,12,1933
97,1934-01-31,0.1150326,0.113644,0.2077385,0.205669,15980449.6,90.0,14350816.2,89.0,11.17,0.1059406,1,1934
98,1934-02-28,-0.03283958,-0.03727167,-0.02690942,-0.02923233,15384831.5,90.0,15980449.6,89.0,10.76,-0.03670546,2,1934
99,1934-03-31,0.005355011,0.002464229,0.002125544,-0.0002262385,15422745.1,90.0,15384831.5,89.0,10.75,-0.000929368,3,1934
100,1934-04-30,-0.02548971,-0.02694426,-0.008762407,-0.01039674,15026163.2,90.0,15422745.1,89.0,10.46,-0.02697674,4,1934
101,1934-05-31,-0.07849651,-0.08225515,-0.09988727,-0.1019244,13790183.8,90.0,15026163.2,90.0,9.61,-0.08126195,5,1934
102,1934-06-30,0.02407956,0.02110231,0.02717108,0.02465736,14081193.2,90.0,13790183.8,90.0,9.81,0.02081165,6,1934
103,1934-07-31,-0.1198464,-0.1217233,-0.1876251,-0.1897402,12380214.9,90.0,14081193.2,90.0,8.68,-0.1151886,7,1934
104,1934-08-31,0.05864953,0.05162925,0.0982132,0.09536402,13019396.1,90.0,12380214.9,90.0,9.15,0.05414747,8,1934
105,1934-09-29,-0.0002155451,-0.003126708,0.004991083,0.00241048,12836657.9,90.0,12876913.9,89.0,9.1,-0.005464481,9,1934
106,1934-10-31,-0.03266262,-0.0337323,-0.04420999,-0.04581661,12530900.4,90.0,12836657.9,89.0,8.81,-0.03186813,10,1934
107,1934-11-30,0.08605947,0.08068219,0.08939962,0.08662285,13558813.6,90.0,12530900.4,90.0,9.54,0.08286039,11,1934
108,1934-12-31,-0.0006808223,-0.004415121,-0.01846848,-0.02181431,13486763.0,90.0,13558813.6,90.0,9.5,-0.004192872,12,1934
109,1935-01-31,-0.04236802,-0.04375531,-0.05803262,-0.06001867,12896645.5,90.0,13486763.0,90.0,9.1,-0.04210526,1,1935
110,1935-02-28,-0.03683957,-0.04266039,-0.06824995,-0.0712536,12346469.6,90.0,12896645.5,90.0,8.74,-0.03956044,2,1935
111,1935-03-30,-0.03145429,-0.03532426,-0.04506983,-0.04838128,11910339.7,90.0,12346469.6,90.0,8.47,-0.03089245,3,1935
112,1935-04-30,0.09649277,0.09534723,0.09800746,0.0965395,13045957.8,90.0,11910339.7,90.0,9.28,0.09563164,4,1935
113,1935-05-31,0.03813545,0.03305912,0.05212716,0.04941033,13477245.6,90.0,13045957.8,90.0,9.58,0.03232758,5,1935
114,1935-06-29,0.07053263,0.06712429,0.07270929,0.06991614,14381896.2,90.0,13477245.6,90.0,10.23,0.06784969,6,1935
115,1935-07-31,0.08381438,0.08247122,0.09214099,0.09032934,15567988.6,90.0,14381896.2,90.0,11.08,0.08308896,7,1935
116,1935-08-31,0.02656855,0.02210459,0.06423039,0.06225698,15885007.8,90.0,15567988.6,90.0,11.32,0.02166065,8,1935
117,1935-09-30,0.02552646,0.02217482,0.01362348,0.01078798,16237254.9,90.0,15885007.8,90.0,11.59,0.02385159,9,1935
118,1935-10-31,0.07180338,0.07063396,0.077787,0.07586433,17384156.6,90.0,16237254.9,90.0,12.46,0.07506471,10,1935
119,1935-11-30,0.05194303,0.04561998,0.1142764,0.1119176,18177064.6,90.0,17384156.6,90.0,12.95,0.03932584,11,1935
120,1935-12-31,0.03988662,0.03674383,0.04680177,0.04369964,18849101.3,90.0,18177064.6,90.0,13.43,0.03706564,12,1935
121,1936-01-31,0.07183189,0.07018735,0.1133316,0.1115739,20172070.0,90.0,18849101.3,90.0,14.31,0.06552494,1,1936
122,1936-02-29,0.02246132,0.01885674,0.04596267,0.04396764,20552449.5,90.0,20172070.0,90.0,14.55,0.01677149,2,1936
123,1936-03-31,0.02402916,0.02145677,0.0007650353,-0.001495469,20754445.2,90.0,20318476.4,89.0,14.92,0.02542955,3,1936
124,1936-04-30,-0.07758793,-0.07835602,-0.09746411,-0.09855193,19353767.1,90.0,20754445.2,89.0,13.77,-0.07707775,4,1936
125,1936-05-29,0.05310606,0.04697143,0.06292703,0.06084266,20262841.2,90.0,19353767.1,90.0,14.4,0.04575163,5,1936
126,1936-06-30,0.03254184,0.02950875,0.01928588,0.01644846,20909453.0,90.0,20262841.2,90.0,14.84,0.03055556,6,1936
127,1936-07-31,0.07344232,0.07235585,0.08678582,0.08510178,22424051.6,90.0,20909453.0,90.0,15.85,0.0680593,7,1936
128,1936-08-31,0.01412382,0.008929589,0.02409912,0.0218769,22624289.2,90.0,22424051.6,90.0,15.99,0.008832808,8,1936
129,1936-09-30,0.004816999,0.001616647,0.01630795,0.01326087,22660864.7,90.0,22624289.2,90.0,16.01,0.001250782,9,1936
130,1936-10-31,0.07628085,0.07527223,0.05855579,0.05652929,24366598.5,90.0,22660864.7,90.0,17.21,0.07495315,10,1936
131,1936-11-30,0.01066589,-0.0003212235,0.03398079,0.02781349,24358771.4,90.0,24366598.5,90.0,17.28,0.004067403,11,1936
132,1936-12-31,-0.003830328,-0.007289016,0.0126444,0.009230741,24307618.4,90.0,24358771.4,90.0,17.18,-0.005787037,12,1936
133,1937-01-30,0.03664792,0.03591569,0.05052468,0.0490837,25173100.5,90.0,24307618.4,90.0,17.83,0.03783469,1,1937
134,1937-02-27,0.01848299,0.01535031,0.03057895,0.02819054,25581658.0,90.0,25173100.5,90.0,18.09,0.01458216,2,1937
135,1937-03-31,-0.003511057,-0.006241967,0.01487649,0.01196938,25566856.9,90.0,25581658.0,90.0,17.92,-0.009397457,3,1937
136,1937-04-30,-0.08064643,-0.08149024,-0.08784538,-0.08898193,23502236.9,90.0,25566856.9,90.0,16.43,-0.08314732,4,1937
137,1937-05-28,-0.00569858,-0.01168556,-0.02749193,-0.03076663,23227600.0,90.0,23502236.9,90.0,16.26,-0.01034693,5,1937
138,1937-06-30,-0.05380307,-0.05785335,-0.07664999,-0.08064287,21883805.6,90.0,23227600.0,90.0,15.4,-0.05289053,6,1937
139,1937-07-31,0.09899053,0.09801244,0.1145787,0.1128863,24028887.5,90.0,21883805.6,90.0,16.98,0.1025974,7,1937
140,1937-08-31,-0.05118309,-0.05629061,-0.05817128,-0.061524,22679667.9,90.0,24028887.5,90.0,16.04,-0.05535924,8,1937
141,1937-09-30,-0.1396101,-0.1436825,-0.1741248,-0.1777274,19440315.4,90.0,22679667.9,90.0,13.76,-0.1421446,9,1937
142,1937-10-30,-0.1027223,-0.1037028,-0.111564,-0.1132239,17424300.5,90.0,19440315.4,90.0,12.36,-0.1017442,10,1937
143,1937-11-30,-0.0842893,-0.1002544,-0.09380807,-0.103987,15677438.6,90.0,17424300.5,90.0,11.11,-0.1011327,11,1937
144,1937-12-31,-0.04582813,-0.05301892,-0.09319571,-0.1007381,14872056.5,90.0,15677438.6,90.0,10.55,-0.05040504,12,1937
145,1938-01-31,0.01216333,0.01109636,0.004604836,0.002775483,15037082.2,90.0,14872056.5,90.0,10.69,0.01327014,1,1938
146,1938-02-28,0.06575718,0.06113052,0.08508939,0.08199705,15956306.9,90.0,15037082.2,90.0,11.34,0.06080449,2,1938
147,1938-03-31,-0.2541062,-0.2579512,-0.3069273,-0.3105237,11840357.5,90.0,15956306.9,90.0,8.5,-0.2504409,3,1938
148,1938-04-30,0.1426668,0.140966,0.1892993,0.1874861,13509445.8,90.0,11840357.5,90.0,9.7,0.1411765,4,1938
149,1938-05-31,-0.03997348,-0.04603557,-0.04333701,-0.04594257,12887530.7,90.0,13509445.8,90.0,9.27,-0.0443299,5,1938
150,1938-06-30,0.2535193,0.2493041,0.305148,0.30092,16100445.5,90.0,12887530.7,90.0,11.56,0.2470334,6,1938
151,1938-07-30,0.07473794,0.07387223,0.09090843,0.08983461,17289821.4,90.0,16100445.5,90.0,12.4,0.07266436,7,1938
152,1938-08-31,-0.02590061,-0.02946547,-0.05933609,-0.06158872,16780368.8,90.0,17289821.4,90.0,12.06,-0.02741935,8,1938
153,1938-09-30,0.0169319,0.01386704,-0.002649163,-0.005631405,17013062.8,90.0,16780368.8,90.0,12.24,0.01492537,9,1938
